2020,0,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2020,00,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2020,000,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2020,0000,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2020,00001,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2020,001,Idazkaritza Tekniko Orokorra
2020,0010,Idazkaritza Tekniko Orokorra
2020,00100,Idazkaritza Tekniko Orokorra
2020,00102,Idazkaritza eta Dokumentazio Bulegoa
2020,0011,Araubide Juridikoaren Atala
2020,00110,Araubide Juridikoaren Atala
2020,0012,Barne Araubideko Atala
2020,00120,Barne Araubideko Atala
2020,00121,Langileriaren Kudeaketarako Bulego
2020,0013,Ekonomia Atala
2020,00130,Ekonomia Atala
2020,00131,Ekonomiaren eta Kontabilitatearen Kudeaketa Bulegoa
2020,00132,Barne Zuzendaritza Nagusiko Ekonomiaren eta Kontabilitatearen Kudeaketa Bulegoa
2020,00133,Justizia Zuzendaritza Nagusiko Ekonomiaren eta Kontabilitatearen Kudeaketa Bulegoa
2020,0015,Estatistiken eta Informazio Kudeaketaren Atala
2020,00150,Estatistiken eta Informazio Kudeaketaren Atala
2020,01,Dirección General de Presidencia y Gobierno Abierto
2020,010,Dirección General de Presidencia y Gobierno Abierto
2020,0100,Dirección General de Presidencia y Gobierno Abierto
2020,01000,Dirección General de Presidencia y Gobierno Abierto
2020,0101,Sección de Boletín Oficial de Navarra
2020,01010,Sección de Boletín Oficial de Navarra
2020,011,Aholkularitza Juridikoaren Zerbitzua
2020,0110,Aholkularitza Juridikoaren Zerbitzua
2020,01100,Aholkularitza Juridikoaren Zerbitzua
2020,0111,Kudeaketa Administratiboaren Atala
2020,01110,Kudeaketa Administratiboaren Atala
2020,0112,Gai Zibilen Atala
2020,01120,Gai Zibilen Atala
2020,0113,Administrazioarekiko Auzien Atala
2020,01130,Sección de lo Contencioso Administrativo
2020,0116,Afera Penalen Atala
2020,01160,Afera Penalen Atala
2020,0117,Zerga Aferen Atala
2020,01170,Zerga Aferen Atala
2020,013,Gobernuaren Idazkaritzako eta Araugintzako Zerbitzua
2020,0130,Gobernuaren Idazkaritzako eta Araugintzako Zerbitzua
2020,01300,Gobernuaren Idazkaritzako eta Araugintzako Zerbitzua
2020,01301,Negociado de Gestión Administrativa del Secretariado del Gobierno
2020,01302,Negociado de Información al Público y Registro
2020,01303,Negociado de Cartería
2020,0132,Gobernuaren Idazkaritza Atala
2020,01320,Gobernuaren Idazkaritza Atala
2020,0133,Legeen Garapenerako eta Koordinaziorako Atala
2020,01330,Legeen Garapenerako eta Koordinaziorako Atala
2020,01331,"Negociado de Asociaciones, Fundaciones y Colegios Profesionales"
2020,016,Nafarroako Administrazio Auzitegia
2020,0160,Nafarroako Administrazio Auzitegia
2020,01600,Nafarroako Administrazio Auzitegia
2020,0161,1. atala
2020,01610,1. atala
2020,0162,2. atala
2020,01620,2. atala
2020,0163,3. atala
2020,01630,3. atala
2020,0164,Nafarroako Administrazio Auzitegiko Idazkaritza
2020,01640,Nafarroako Administrazio Auzitegiko Idazkaritza
2020,01641,Negociado de Registro y Tramitación
2020,01642,Negociado de Resoluciones y Relación con la Jurisdicción Contencioso-Administrativa
2020,017,Servicio de Gobierno Abierto
2020,0170,Servicio de Gobierno Abierto
2020,01700,Servicio de Gobierno Abierto
2020,02,Barne Zuzendaritza Nagusia
