2017,0,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2017,00,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2017,000,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2017,0000,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2017,00001,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2017,001,Idazkaritza Tekniko Orokorra
2017,0010,Idazkaritza Tekniko Orokorra
2017,00100,Idazkaritza Tekniko Orokorra
2017,00102,Idazkaritza eta Dokumentazio Bulegoa
2017,0011,Araubide Juridikoaren Atala
2017,00110,Araubide Juridikoaren Atala
2017,0012,Barne Araubideko Atala
2017,00120,Barne Araubideko Atala
2017,00121,Langileriaren Kudeaketarako Bulego
2017,0013,Ekonomia Atala
2017,00130,Ekonomia Atala
2017,00131,Ekonomiaren eta Kontabilitatearen Kudeaketa Bulegoa
2017,00132,Barne Zuzendaritza Nagusiko Ekonomiaren eta Kontabilitatearen Kudeaketa Bulegoa
2017,00133,Justizia Zuzendaritza Nagusiko Ekonomiaren eta Kontabilitatearen Kudeaketa Bulegoa
2017,0015,Estatistiken eta Informazio Kudeaketaren Atala
2017,00150,Estatistiken eta Informazio Kudeaketaren Atala
2017,01,Dirección General de Presidencia y Gobierno Abierto
2017,010,Dirección General de Presidencia y Gobierno Abierto
2017,0100,Dirección General de Presidencia y Gobierno Abierto
2017,01000,Dirección General de Presidencia y Gobierno Abierto
2017,0101,Sección de Boletín Oficial de Navarra
2017,01010,Sección de Boletín Oficial de Navarra
2017,011,Aholkularitza Juridikoaren Zerbitzua
2017,0110,Aholkularitza Juridikoaren Zerbitzua
2017,01100,Aholkularitza Juridikoaren Zerbitzua
2017,0111,Kudeaketa Administratiboaren Atala
2017,01110,Kudeaketa Administratiboaren Atala
2017,0112,Gai Zibilen Atala
2017,01120,Gai Zibilen Atala
2017,0113,Administrazioarekiko Auzien Atala
2017,01130,Sección de lo Contencioso Administrativo
2017,0116,Afera Penalen Atala
2017,01160,Afera Penalen Atala
2017,0117,Zerga Aferen Atala
2017,01170,Zerga Aferen Atala
2017,013,Gobernuaren Idazkaritzako eta Araugintzako Zerbitzua
2017,0130,Gobernuaren Idazkaritzako eta Araugintzako Zerbitzua
2017,01300,Gobernuaren Idazkaritzako eta Araugintzako Zerbitzua
2017,01301,Negociado de Gestión Administrativa del Secretariado del Gobierno
2017,01302,Negociado de Información al Público y Registro
2017,01303,Negociado de Cartería
2017,0132,Gobernuaren Idazkaritza Atala
2017,01320,Gobernuaren Idazkaritza Atala
2017,0133,Legeen Garapenerako eta Koordinaziorako Atala
2017,01330,Legeen Garapenerako eta Koordinaziorako Atala
2017,01331,"Negociado de Asociaciones, Fundaciones y Colegios Profesionales"
2017,016,Nafarroako Administrazio Auzitegia
2017,0160,Nafarroako Administrazio Auzitegia
2017,01600,Nafarroako Administrazio Auzitegia
2017,0161,1. atala
2017,01610,1. atala
2017,0162,2. atala
2017,01620,2. atala
2017,0163,3. atala
2017,01630,3. atala
2017,0164,Nafarroako Administrazio Auzitegiko Idazkaritza
2017,01640,Nafarroako Administrazio Auzitegiko Idazkaritza
2017,01641,Negociado de Registro y Tramitación
2017,01642,Negociado de Resoluciones y Relación con la Jurisdicción Contencioso-Administrativa
2017,017,Servicio de Gobierno Abierto
2017,0170,Servicio de Gobierno Abierto
2017,01700,Servicio de Gobierno Abierto
2017,02,Barne Zuzendaritza Nagusia
2017,020,Barne Zuzendaritza Nagusia
2017,0200,Barne Zuzendaritza Nagusia
2017,02000,Barne Zuzendaritza Nagusia
2017,0201,Sección de Gestión Administrativa y de Personal
2017,02010,Sección de Gestión Administrativa y de Personal
2017,021,Foruzaingoa
2017,0210,Foruzaingoa
2017,02100,Foruzaingoa
2017,0212,Ikuskapen Orokorraren Arloa
2017,02120,Ikuskapen Orokorraren Arloa
2017,02121,División General Técnica
2017,02122,División de Régimen Interno
2017,02123,Comisaría de Tudela
2017,02124,Comisaría de Sangüesa
2017,02125,Comisaría de Pamplona
2017,02126,Comisaría de Tafalla
2017,02127,Comisaría de Elizondo
2017,02128,Comisaría de Estella
2017,02129,Comisaría de Altsasu/Alsasua
2017,0212A,Komunikazioaren eta Bitartekaritza Operatiboaren Saila
2017,0213,Zirkulazioaren eta Bide Segurtasunaren Arloa
2017,02130,Zirkulazioaren eta Bide Segurtasunaren Arloa
2017,02131,División de Seguridad Vial
2017,02132,División de Atestados e Investigación
2017,0217,Barne Segurtasunaren eta Administrazio Poliziaren Arloa
2017,02170,Barne Segurtasunaren eta Administrazio Poliziaren Arloa
2017,02174,División de Seguridad Interior
2017,02175,División de Policía Administrativa
2017,0218,Herri Segurtasunaren Arloa
2017,02180,Herri Segurtasunaren Arloa
2017,02181,División de Prevención y Atención Ciudadana
2017,02182,División de Protección de Autoridades
2017,02183,División de Intervención
2017,0219,Krimen Ikerketen Arloa
2017,02190,Krimen Ikerketen Arloa
2017,02191,División de Policía Judicial
2017,02192,División de Policía Científica
2017,02193,División de Información
2017,024,Araubide Juridikoaren eta Langileriaren Zerbitzua
2017,0240,Araubide Juridikoaren eta Langileriaren Zerbitzua
2017,02400,Araubide Juridikoaren eta Langileriaren Zerbitzua
2017,0244,Zehapen Prozeduraren Atala
2017,02440,Zehapen Prozeduraren Atala
2017,0245,Giza baliabideen Atala
2017,02450,Giza baliabideen Atala
2017,025,Servicio de Protección Civil
2017,0250,Servicio de Protección Civil
2017,02500,Servicio de Protección Civil
2017,0251,Sección de SOS Navarra
2017,02510,Sección de SOS Navarra
2017,0252,Sección de Planificacion y Coordinación de Emergencias y Sistemas de Comunicaciones
2017,02520,Sección de Planificación y Coordinación de Emergencias y Sistemas de Comunicaciones
2017,0253,"Sección de Prevención, Información y Formación de Emergencias"
2017,02530,"Sección de Prevención, Información y Formación de Emergencias"
2017,026,Nafarroako Segurtasun eta Larrialdi Eskola
2017,0260,Nafarroako Segurtasun eta Larrialdi Eskola
2017,02600,Nafarroako Segurtasun eta Larrialdi Eskola
2017,0261,"Plangintzaren, Garapenaren eta Koordinazioaren Atala"
2017,02610,"Plangintzaren, Garapenaren eta Koordinazioaren Atala"
2017,0262,Laguntza Juridikoaren eta Administrazio Kudeaketaren Atala
2017,02620,Laguntza Juridikoaren eta Administrazio Kudeaketaren Atala
2017,028,Servicio de Bomberos
2017,0280,Servicio de Bomberos
2017,02800,Servicio de Bomberos
2017,0281,"Sección de Prevención, Inspección y Divulgación"
2017,02810,"Sección de Prevención, Inspección y Divulgación"
2017,0282,"Sección de Intervención Operativa de Parques, Campañas y Grupos"
2017,02820,"Sección de Intervención Operativa de Parques, Campañas y Grupos"
2017,0283,"Sección Técnica, de Logística y Equipos"
2017,02830,"Sección Técnica, de Logística y Equipos"
2017,0284,Sección de Formación
2017,02840,Sección de Formación
2017,029, Segurtasun Politikak Garatzeko Zerbitzua
2017,0290, Segurtasun Politikak Garatzeko Zerbitzua
2017,02900, Segurtasun Politikak Garatzeko Zerbitzua
