2013,0,"Departamento de Presidencia, Administraciones Públicas e Interior"
2013,00,"Departamento de Presidencia, Administraciones Públicas e Interior"
2013,000,"Departamento de Presidencia, Administraciones Públicas e Interior"
2013,0000,"Departamento de Presidencia, Administraciones Públicas e Interior"
2013,00001,"Departamento de Presidencia, Administraciones Públicas e Interior"
2013,001,"Secretaría General Técnica de Presidencia, Administraciones Públicas e Interior"
2013,0010,"Secretaría General Técnica de Presidencia, Administraciones Públicas e Interior"
2013,00100,"Secretaría General Técnica de Presidencia, Administraciones Públicas e Interior"
2013,0011,Araubide Juridikoaren Atala
2013,00110,Araubide Juridikoaren Atala
2013,0012,Barne Araubideko Atala
2013,00120,Barne Araubideko Atala
2013,00121,Negociado de Gestión Administrativa y de Personal
2013,0013,Ekonomia Atala
2013,00130,Ekonomia Atala
2013,00131,Ekonomiaren eta Kontabilitatearen Kudeaketa Bulegoa
2013,00132,Barne Zuzendaritza Nagusiko Ekonomiaren eta Kontabilitatearen Kudeaketa Bulegoa
2013,00133,Justizia Zuzendaritza Nagusiko Ekonomiaren eta Kontabilitatearen Kudeaketa Bulegoa
2013,0015,Estatistiken eta Informazio Kudeaketaren Atala
2013,00150,Estatistiken eta Informazio Kudeaketaren Atala
2013,01,Dirección General de Asuntos Jurídicos y Presidencia
2013,010,Dirección General de Asuntos Jurídicos y Presidencia
2013,0100,Dirección General de Asuntos Jurídicos y Presidencia
2013,01000,Dirección General de Asuntos Jurídicos y Presidencia
2013,011,Aholkularitza Juridikoaren Zerbitzua
2013,0110,Aholkularitza Juridikoaren Zerbitzua
2013,01100,Aholkularitza Juridikoaren Zerbitzua
2013,0111,Kudeaketa Administratiboaren Atala
2013,01110,Kudeaketa Administratiboaren Atala
2013,0112,Sección de Asuntos Civiles y Penales
2013,01120,Sección de Asuntos Civiles y Penales
2013,0113,Administrazioarekiko Auzien Atala
2013,01130,Sección de lo Contencioso Administrativo
2013,0114,Afera Zibilen Atala
2013,01140,Afera Zibilen Atala
2013,0117,Zerga Aferen Atala
2013,01170,Zerga Aferen Atala
2013,012,Servicio de Acción Legislativa y Coordinación
2013,0120,Servicio de Acción Legislativa y Coordinación
2013,01200,Servicio de Acción Legislativa y Coordinación
2013,0121,Legeen Garapenerako eta Koordinaziorako Atala
2013,01210,Legeen Garapenerako eta Koordinaziorako Atala
2013,01211,"Negociado de Asociaciones, Fundaciones y Colegios Profesionales"
2013,013,Servicio de Secretariado del Gobierno
2013,0130,Servicio de Secretariado del Gobierno
2013,01300,Servicio de Secretariado del Gobierno
2013,01301,Negociado de Gestión Administrativa del Secretariado de Gobierno
2013,01302,Negociado de Información al Público y Registro
2013,01303,Negociado de Cartería
2013,015,Nafarroako Aldizkari Ofizialaren Atala
2013,0150,Nafarroako Aldizkari Ofizialaren Atala
2013,01500,Nafarroako Aldizkari Ofizialaren Atala
2013,0151,Nafarroako Aldizkari Ofizialaren Zerbitzua
2013,01510,Nafarroako Aldizkari Ofizialaren Zerbitzua
2013,01511,Kudeaketa Ekonomikorako Bulegoa
2013,01512,Negociado de Calidad y Control
2013,0152,Itzulpenen Atala
2013,01520,Itzulpenen Atala
2013,0153,Ekoizpen eta Zabalkunde Atala
2013,01530,Ekoizpen eta Zabalkunde Atala
2013,016,Nafarroako Administrazio Auzitegia
2013,0160,Nafarroako Administrazio Auzitegia
2013,01600,Nafarroako Administrazio Auzitegia
2013,0161,1. atala
2013,01610,1. atala
2013,0162,2. atala
2013,01620,2. atala
2013,0163,3. atala
2013,01630,3. atala
2013,0164,Nafarroako Administrazio Auzitegiko Idazkaritza
2013,01640,Nafarroako Administrazio Auzitegiko Idazkaritza
2013,01641,Negociado de Registro y Tramitación
2013,01642,Negociado de Resoluciones y Relación con la Jurisdicción Contencioso-Administrativa
2013,02,Dirección General de Justicia e Interior
2013,020,Dirección General de Justicia e Interior
2013,0200,Dirección General de Justicia e Interior
2013,02000,Dirección General de Justicia e Interior
2013,021,Foruzaingoa
2013,0210,Foruzaingoa
2013,02100,Foruzaingoa
2013,0212,Ikuskapen Orokorraren Arloa
2013,02120,Ikuskapen Orokorraren Arloa
2013,02121,División General Técnica
2013,02122,División de Régimen Interno
2013,02123,Comisaría de Tudela
2013,02124,Comisaría de Sangüesa
2013,02125,Comisaría de Pamplona
2013,02126,Comisaría de Tafalla
2013,02127,Comisaría de Elizondo
2013,02128,Comisaría de Estella
2013,02129,Comisaría de Altsasu/Alsasua
2013,0212A,Komunikazioaren eta Bitartekaritza Operatiboaren Saila
2013,0213,Zirkulazioaren eta Bide Segurtasunaren Arloa
2013,02130,Zirkulazioaren eta Bide Segurtasunaren Arloa
2013,02131,División de Seguridad Vial
2013,02132,División de Atestados e Investigación
2013,0217,Area de Seguridad Interior y Policía Administrativa
2013,02170,Area de Seguridad Interior y Policía Administrativa
2013,02174,División de Seguridad Interior
2013,02175,División de Policía Administrativa
2013,0218,Herri Segurtasunaren Arloa
2013,02180,Herri Segurtasunaren Arloa
2013,02181,División de Prevención y Atención Ciudadana
2013,02182,División de Protección de Autoridades
2013,02183,División de Intervención
2013,0219,Krimen Ikerketen Arloa
2013,02190,Krimen Ikerketen Arloa
2013,02191,División de Policía Judicial
2013,02192,División de Policía Científica
2013,02193,División de Información
2013,022,Baliabide Materialen Kudeaketarako Zerbitzua
2013,0220,Baliabide Materialen Kudeaketarako Zerbitzua
2013,02200,Baliabide Materialen Kudeaketarako Zerbitzua
2013,02201,Negociado de Aprovisionamiento
2013,0221,Kalitatearen Atala
2013,02210,Kalitatearen Atala
2013,0222,Ondasun Atala
2013,02220,Ondasun Atala
2013,02221,Negociado de Servicios Generales de la Administración de Justicia
2013,023,Justiziako Gizarte Zerbitzua
2013,0230,Justiziako Gizarte Zerbitzua
2013,02300,Justiziako Gizarte Zerbitzua
2013,02301,Negociado de Asistencia y Gestión Administratova
2013,0231,Sección de Asistencia a las Vícitmas del Delito de Navarra y Colaboración con los Órganos Judiciales
2013,02310,Sección de Asistencia a las Vícitmas del Delito de Navarra y Colaboracíón con los Órganos Judiciales
2013,02311,Negociado de Apoyo a la Reinserción Social
2013,024,Araubide Juridikoaren eta Langileriaren Zerbitzua
2013,0240,Araubide Juridikoaren eta Langileriaren Zerbitzua
2013,02400,Araubide Juridikoaren eta Langileriaren Zerbitzua
2013,0241,Araubide Juridikoaren Atala
2013,02411,Araubide Juridikoaren Atala
2013,0244,Zehapen Prozeduraren Atala
2013,02440,Zehapen Prozeduraren Atala
2013,0245,Giza baliabideen Atala
2013,02450,Giza baliabideen Atala
2013,027,Larrialdien Nafarroako Agentzia
2013,0270,Larrialdien Nafarroako Agentzia
2013,02700,Larrialdien Nafarroako Agentzia
2013,02701,Área de Gestión Económico-Administrativa
2013,0271,Babes Zibileko Zuzendaritza
2013,02710,Babes Zibileko Zuzendaritza
2013,02712,Área de SOS Navarra
2013,02713,"Área de Coordinación, Planificación y Dirección de Emergencias"
2013,02714,"Área Técnica de Prevención, Información y Formación de Emergencias"
2013,02715,Área Técnica de Apoyo
2013,02716,Área de Voluntariado
