2023,0,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2023,00,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2023,000,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2023,0000,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2023,00000,Presidenta del Gobierno
2023,00001,"Departamento de Presidencia, Función Pública, Interior y Justicia"
2023,001,Secretaría General Técnica
2023,0010,Secretaría General Técnica
2023,00100,Secretaría General Técnica
2023,00102,Negociado de Secretaría y Documentación
2023,0011,Sección de Régimen Jurídico
2023,00110,Sección de Régimen Jurídico
2023,0012,Sección de Régimen Interior
2023,00120,Sección de Régimen Interior
2023,00121,Negociado de Gestión de Personal
2023,0013,Sección Económica
2023,00130,Sección Económica
2023,00131,Negociado de Gestión Económica y Contable
2023,00132,Negociado de Gestión Económica y Contable de Interior
2023,00133,Negociado de Gestión Económica y Contable de Justicia
2023,0015,Sección de Estadísticas y Gestión de la Información
2023,00150,Sección de Estadísticas y Gestión de la Información
2023,01,Dirección General de Presidencia y Gobierno Abierto
2023,010,Dirección General de Presidencia y Gobierno Abierto
2023,0100,Dirección General de Presidencia y Gobierno Abierto
2023,01000,Dirección General de Presidencia y Gobierno Abierto
2023,01020,Sección de Innovación y Modernización Administrativa
2023,0101,Sección de Boletín Oficial de Navarra
2023,01010,Sección de Boletín Oficial de Navarra
2023,011,Servicio de Asesoría Jurídica
2023,0110,Servicio de Asesoría Jurídica
2023,01100,Servicio de Asesoría Jurídica
2023,0111,Sección de Gestión Administrativa
2023,01110,Sección de Gestión Administrativa
2023,0112,Sección de Asuntos Civiles
2023,01120,Sección de Asuntos Civiles
2023,0113,Sección de lo Contencioso-Administrativo
2023,01130,Sección de lo Contencioso Administrativo
2023,0116,Sección de Asuntos Penales
2023,01160,Sección de Asuntos Penales
2023,0117,Sección de Asuntos Tributarios
2023,01170,Sección de Asuntos Tributarios
2023,012,Unidad Delegada de Protección de Datos del Gobierno de Navarra
2023,0120,Unidad Delegada de Protección de Datos del Gobierno de Navarra
2023,01200,Unidad Delegada de Protección de Datos del Gobierno de Navarra
2023,013,Servicio de Secretariado del Gobierno y Acción Normativa
2023,0130,Servicio de Secretariado del Gobierno y Acción Normativa
